dataset_uri,domain,drought_early_warning_score,drought_early_warning_readiness,drought_early_warning_temporal_recency,drought_early_warning_update_frequency,drought_early_warning_temporal_coverage,drought_early_warning_spatial_precision,drought_early_warning_format_readability,drought_early_warning_license_openness,drought_early_warning_description_quality,drought_early_warning_vocabulary_standard,drought_early_warning_multilingual,climate_infrastructure_score,climate_infrastructure_readiness,climate_infrastructure_temporal_recency,climate_infrastructure_update_frequency,climate_infrastructure_temporal_coverage,climate_infrastructure_spatial_precision,climate_infrastructure_format_readability,climate_infrastructure_license_openness,climate_infrastructure_description_quality,climate_infrastructure_vocabulary_standard,climate_infrastructure_multilingual,nbs_monitoring_score,nbs_monitoring_readiness,nbs_monitoring_temporal_recency,nbs_monitoring_update_frequency,nbs_monitoring_temporal_coverage,nbs_monitoring_spatial_precision,nbs_monitoring_format_readability,nbs_monitoring_license_openness,nbs_monitoring_description_quality,nbs_monitoring_vocabulary_standard,nbs_monitoring_multilingual,early_warning_score,early_warning_readiness,early_warning_temporal_recency,early_warning_update_frequency,early_warning_spatial_precision,early_warning_format_readability,early_warning_license_openness,early_warning_description_quality,early_warning_vocabulary_standard,compliance_reporting_score,compliance_reporting_readiness,compliance_reporting_temporal_coverage,compliance_reporting_description_quality,compliance_reporting_spatial_aggregation,compliance_reporting_vocabulary_standard,compliance_reporting_format_readability,compliance_reporting_license_openness,compliance_reporting_temporal_recency,cross_border_score,cross_border_readiness,cross_border_vocabulary_standard,cross_border_multilingual,cross_border_spatial_coverage,cross_border_format_readability,cross_border_description_quality,cross_border_license_openness,cross_border_temporal_recency
http://data.europa.eu/88u/dataset/13449,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/034b175a-920a-434f-8820-aa2355432e14,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/6b651634-8771-431f-bc51-8d3b88f84043,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/44b16a8eda011199a0ba8c962f2804b41b7d2770~~1,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/38d46313254b448f269516b1a510a8e24d1437ea~~1,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/3f7656ad-8741-4073-8749-367fa0be8335,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/c_l736-b0105011_fontivincolo,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/7313213b-5b82-445c-90f1-b3883773d68a,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/nationalparks-austria_felsbrutende-grossvogelarten-im-nationalpark-kalkalpen-reichraminger-1997,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/c69fc4a2-967c-43f2-8a1e-49c1ba045876,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-3534-ksztalcenie-specjalistyczne-prowadzone-przez-uczel,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,1.0,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,1.0,0.445,Partial,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,1.0,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.51,Partial,0.5,1.0,0.7,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/8ee16096-3ad0-4652-8978-34c7e90a9434,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/8406428e-a30b-41a8-a1eb-c5a76bd2105d,drought_early_warning,0.04,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.105,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.17,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.06,Insufficient,0.1,0.0,0.0,0.0,0.0,0.2,0.5,0.12,Insufficient,0.0,0.2,0.0,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/https-datos-canarias-es-catalogos-estadisticas-dataset-urn-siemac-org-siemac-metamac-infomodel-statisticalresources-dataset-istac-e01008b_000002,drought_early_warning,0.06,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.135,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.15,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.06,Insufficient,0.1,0.0,0.0,0.0,0.0,0.4,0.3,0.13,Insufficient,0.0,0.4,0.0,0.3,0.0,0.0,0.1,0.26,Insufficient,0.3,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/07c23adf-8e50-4405-b3d0-fc1f02567e16,drought_early_warning,0.09,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.23,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.22,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.085,Insufficient,0.1,0.0,0.0,0.0,0.0,0.7,0.5,0.22,Insufficient,0.0,0.7,0.0,0.5,0.0,0.0,0.1,0.34,Insufficient,0.5,0.3,0.4,0.0,0.7,0.0,0.1
http://data.europa.eu/88u/dataset/adabcb04-1cbf-0001-ba2e-e51e370969d4,drought_early_warning,0.25,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.295,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.31,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.31,Insufficient,0.3,0.0,1.0,0.0,0.0,0.4,0.3,0.26,Insufficient,0.0,0.4,0.8,0.3,0.0,0.0,0.3,0.27,Insufficient,0.3,0.3,0.4,0.0,0.4,0.0,0.3
http://data.europa.eu/88u/dataset/0f1185d3-c437-4381-b4f9-9ac116e0b2eb,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.285,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.3,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.3,0.25,Insufficient,0.0,0.4,0.8,0.3,0.0,0.0,0.1,0.26,Insufficient,0.3,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/60a50df6d45db54206c40b42,drought_early_warning,0.09,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.23,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.22,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.085,Insufficient,0.1,0.0,0.0,0.0,0.0,0.7,0.5,0.22,Insufficient,0.0,0.7,0.0,0.5,0.0,0.0,0.1,0.34,Insufficient,0.5,0.3,0.4,0.0,0.7,0.0,0.1
http://data.europa.eu/88u/dataset/0b003f65-2199-4e6b-bee4-21ead88e839f,drought_early_warning,0.285,Insufficient,0.1,0.3,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.455,Partial,0.1,0.3,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.4,Partial,0.1,0.3,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.36,Insufficient,0.1,0.3,1.0,0.0,0.0,1.0,0.5,0.4,Partial,0.0,1.0,0.8,0.5,0.0,0.0,0.1,0.37,Insufficient,0.5,0.3,0.4,0.0,1.0,0.0,0.1
http://data.europa.eu/88u/dataset/025f9189-1946-e908-160e-7ceb448f5114,drought_early_warning,0.27,Insufficient,0.5,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.275,Insufficient,0.5,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.34,Insufficient,0.5,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.36,Insufficient,0.5,0.0,1.0,0.0,0.0,0.2,0.5,0.26,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.5,0.31,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.5
http://data.europa.eu/88u/dataset/9657d197-3b75-ee4b-4828-c42f568e3e1e,drought_early_warning,0.27,Insufficient,0.5,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.275,Insufficient,0.5,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.34,Insufficient,0.5,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.36,Insufficient,0.5,0.0,1.0,0.0,0.0,0.2,0.5,0.26,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.5,0.31,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.5
http://data.europa.eu/88u/dataset/cbs-microdata-0b01e410801f4fa7,drought_early_warning,0.1,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3,0.3,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3,0.245,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3,0.075,Insufficient,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.275,Insufficient,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.365,Insufficient,0.5,0.3,0.4,0.0,1.0,0.0,0.0
http://data.europa.eu/88u/dataset/razdelitev-sredstev-po-javnem-razpisu-za-sofinanciranje-odstranjevanja-azbestne-kritine,drought_early_warning,0.02,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.1,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.165,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.035,Insufficient,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.115,Insufficient,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.285,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.0
http://data.europa.eu/88u/dataset/2d44eb10-15a6-48de-9c1d-bdd24989f24d,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/32243224-3aee-49fb-8c5b-788451185986,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/31cd7be2-deaa-41f2-95dc-88acf40668d0,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/24828c85-788a-4666-a787-85501a3df8e2,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/cc145529-6e33-4825-8609-4d7c0937d98b,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/ab8e80d1-78c7-430e-bbce-83a00aae3f2c,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/f1a66b4c-6f75-4b54-9153-5cfee8bff542,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/e78177cd-c34f-4933-9fad-e354d4927f6c,drought_early_warning,0.27,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.405,Partial,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.275,Insufficient,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.325,Insufficient,0.0,1.0,0.8,0.0,0.0,0.0,0.1,0.245,Insufficient,0.0,0.3,0.4,0.0,1.0,0.0,0.1
http://data.europa.eu/88u/dataset/b0b61e30-9973-4aa3-9ce4-fc620eaafb62,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/b0b2b495-b40f-4bb3-9792-021d43a55a9e,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/0249ad12-27e6-4cde-a950-dfd49a9c4e00,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/022c7629-b7b4-4abd-949b-1b144bee98cb,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/05afffb0-abdb-4b03-a289-dd8a4577ca1e,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/05b346e5-1dc7-4633-9542-6699f42f098b,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/af30d4fa-966d-4d97-b3e9-fd3a89731f41,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/b0bf2790-49b8-4dee-9f15-c59b56455e90,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/b0b83184-2934-486e-95ff-3979523cc529,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/eb7fdf3a-af92-4625-b492-cdde81a7741a,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/b12e9efc-a89a-4153-b2b9-ad9f63c6fff8,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/e6c1ff2c-191d-4ad7-aa8b-6f2630ae06a8,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
